id	description	37C_B1_G1	37C_B1_G2	37C_B1_S	37C_B2_G1	37C_B2_G2	37C_B2_S	37C_B3_G1	37C_B3_G2	37C_B3_S	47C_B1_G1	47C_B1_G2	47C_B1_S	47C_B2_G1	47C_B2_G2	47C_B2_S	47C_B3_G1	47C_B3_G2	47C_B3_S	50C_B1_G1	50C_B1_G2	50C_B1_S	50C_B2_G1	50C_B2_G2	50C_B2_S	50C_B3_G1	50C_B3_G2	50C_B3_S	52C_B1_G1	52C_B1_G2	52C_B1_S	52C_B2_G1	52C_B2_G2	52C_B2_S	52C_B3_G1	52C_B3_G2	52C_B3_S	54C_B1_G1	54C_B1_G2	54C_B1_S	54C_B2_G1	54C_B2_G2	54C_B2_S	54C_B3_G1	54C_B3_G2	54C_B3_S	57C_B1_G1	57C_B1_G2	57C_B1_S	57C_B2_G1	57C_B2_G2	57C_B2_S	57C_B3_G1	57C_B3_G2	57C_B3_S	sumUniPeps	sumPSMs	countNum
A0AVT1	Ubiquitin-like modifier-activating enzyme 6 OS=Homo sapiens GN=UBA6 PE=1 SV=1	0	-0.03739508868250141	-0.18453442803679998	0	-0.04920979515109991	-0.1435248945106995	0	-0.022602715631499848	-0.13996914355099932	0	-0.04198406710010083	-0.05303226181050036	0	-0.0730134684536008	-0.2125835268648011	0	-0.0024913586153996192	-0.08324748927119963	0	-0.1637700291759998	0.0801087373112992	0	-0.052792371449299935	0.2682272009134987	0	-0.046478531988300986	0.3037535092032986	0	-0.24930223323076106	0.395124545408299	0	0.033603539476949607	0.8801187836068696	0	0.16824840703332988	0.9822407459376503	0	-0.09437795267932003	0.41010717487166026	0	0.03474395221393145	0.49088658206850155	0	0.15754314355154975	0.6517386188202394	0	-0.06943247278410958	0.3206873545088804	0	0.08419983721674029	0.5354841153763399	0	0.18924548264394048	0.5940031776766901	36	182	35
A0FGR8-6	Isoform 6 of Extended synaptotagmin-2 OS=Homo sapiens GN=ESYT2	0	-0.017185686217660034	-0.006685300727379939	0	-0.11859584272824897	-0.00657677128005929	0	-0.14818613438306905	0.056387197164649905	0	-0.12932868634839068	0.406434617116779	0	0.19657295867594993	0.7213924958500098	0	-0.026856744571590596	0.6478754355923897	0	-0.19856637695906976	0.15155074193397944	0	-0.0647477652720001	0.5366096355950702	0	0.09515621645558969	0.5511910752467202	0	0.043570956591009846	-0.09111854225477956	0	-0.01547887444708973	-0.2788880944207097	0	0.07483745499117944	-0.06778236060582987	0	0.044775536106629765	-0.20934359927607016	0	0.01737985254820984	-0.34073118736597063	0	0.14359725238618992	-0.18008762123860045	0	0.0835838680119192	-0.07269028706623004	0	0.007794224491600055	-0.061846214381519715	0	0.047959861491220224	-0.054044415965980086	5	12	4
A0MZ66	Shootin-1 OS=Homo sapiens GN=SHTN1 PE=1 SV=4	0	-0.05567041759379876	-0.04442155544889914	0	-0.025018612828800357	-0.21261733653600068	0	-0.020459772985400804	-0.1897484401838998	0	-0.16000456881720027	0.019593249039401073	0	-0.0011491234961997776	-0.011498006527299154	0	0.008005520280798706	-0.029276036224201718	0	-0.13481995202919883	-0.012627357103399461	0	-0.10508596090189926	0.061993691476700974	0	0.06659402033199946	0.06660809865049977	0	-0.20177280974195	0.002239392318630351	0	0.032903704532630584	0.15367174613962042	0	0.039915920898819124	0.20820603696407858	0	-0.19919542706118065	-0.053066862827529704	0	-0.06184303206267039	0.1151832216976505	0	0.009069313883099284	0.08518401303330947	0	-0.151286984489861	-0.08438028605561954	0	-0.038615221885699214	0.07884806680625012	0	-0.05887987931041927	0.10084157672336147	17	63	13
A1L0T0	Acetolactate synthase-like protein OS=Homo sapiens GN=ILVBL PE=1 SV=2	0	-0.1511685629312307	0.1957159149775105	0	0.019551949423190607	0.4426273859309102	0	-0.07448712016453918	0.39251993096186055	0	-0.4182073230768699	0.5742590693997798	0	-0.028770886384569927	1.0057147220309899	0	-0.030952933011350048	0.96947813681897	0	-0.33627650931133957	0.6334178444576501	0	-0.01999603925288973	1.1360110682842013	0	0.03136418821473974	1.2937203060293303	0	-0.021615916296520155	0.31267247398974973	0	-0.03839404051099038	0.48780655690423913	0	-0.06171950443245944	0.4978970739769304	0	-0.13164608935579025	0.30119805046406967	0	-0.02106077465858114	0.6764167854307406	0	-0.15253317472940076	0.7297779519428094	0	0.028608591702161235	0.04038960568382066	0	-0.13126681193821987	0.05837025725512923	0	-0.06592527999633013	0.2777457816544793	7	16	3
A1L188	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 8 OS=Homo sapiens GN=NDUFAF8 PE=1 SV=1	0	0.08925207907003951	0.02878853800759007	0	-0.024741867704960008	0.029774273115049432	0	0.011517979521449284	-0.029997237786870024	0	0.09416459178719006	0.037195630979729444	0	-0.018059948916250512	-0.22616607671912003	0	-0.019864776687150254	-0.16768343596947055	0	0.025668483823690025	-0.1766547003740797	0	0.04311045451181972	-0.32974614564397964	0	0.017407607294509297	-0.3475634249209003	0	0.04070936112727974	-0.1893815417083795	0	-0.12413557247111928	-0.2900831468811793	0	0.013419609994640425	-0.37816668979755974	0	0.0439179531527607	-0.11717009779785048	0	0.04875652571645972	-0.20447290974277088	0	0.10673542945732084	-0.21628658041046034	0	0.12977291157496929	-0.05086158486464143	0	0.09733105297988054	-0.13981129755864075	0	-0.04305952869762919	-0.40133016456527937	2	5	2
A3KN83	Protein strawberry notch homolog 1 OS=Homo sapiens GN=SBNO1 PE=1 SV=1	0	0.18170791666280017	0.04998009002130033	0	0.0045147487976997525	-0.162711309104699	0	0.06147501699619973	-0.13222283201359986	0	0.22095167880970124	-0.003833421526998393	0	0.05843245562549981	-0.27223814418229964	0	0.1408757034638004	-0.17467942530429958	0	0.18439093170159992	0.07955502854439978	0	0.2046996420153011	-0.05354497779969947	0	0.17750261958969915	-0.20949175179429957	0	0.0559183973112809	0.041207116190770776	0	0.05007412708144088	0.025919400116761082	0	0.1543772336059206	0.1292730313027306	0	0.10178582448049944	0.08921133334161979	0	0.1233572081109795	0.17608392305609932	0	0.002618488692990084	0.13787281713747923	0	0.08863114504688951	0.09793979017874044	0	0.14020777946354102	0.13587698892058064	0	0.12023610273867824	0.20211911124788884	24	96	23
A4D1E9	GTP-binding protein 10 OS=Homo sapiens GN=GTPBP10 PE=1 SV=1	0	-0.10081023741159001	0.2047237840498699	0	-0.04401785667042901	0.2142310016084501	0	-0.0271569721677416	0.32189993943294937	0	-0.08050452686750997	0.3003900991578501	0	0.030978799514429944	0.38375257256465023	0	0.026920644539470295	0.38302819686276024	0	0.05035370719306975	-0.09796067075912074	0	-0.16606223646508944	-0.22555467593127965	0	0.13153979139727934	-0.0897048004399208	0	-0.007537003616890026	0.005801267583230185	0	0.09251087817488024	-0.02335999391909027	0	0.010228621984829545	-0.2005183283519001	0	0.003831856116070398	-0.024946591644909866	0	-0.14031044706937035	-0.11180649717771018	0	-0.03379760412851951	-0.049417941408059995	0	0.0649120169932802	-0.0836417654134598	0	-0.03562717551305994	-0.15629350552629973	0	-0.039957316233659945	-0.17593159099087963	9	19	7
A4D1P6	WD repeat-containing protein 91 OS=Homo sapiens GN=WDR91 PE=1 SV=2	0	-0.09464049729592006	0.028966595001350015	0	-0.17288989599495075	-0.13571822150974988	0	0.025279253316579542	0.012892319771349747	0	-0.12250438586043089	0.17454646989659928	0	0.05360641257849963	0.35207418725578954	0	0.11742486298133947	0.4690441816907498	0	-0.057367229026280775	0.053881204331559296	0	-0.01724866000521974	0.10372688990987022	0	0.15284328669717073	0.17678791245252068	0	0.011018184652749952	-0.014959741802339721	0	0.18684108034091018	0.06798208176600973	0	-0.11614510673043021	-0.10194458607131018	0	-0.050998757000011	0.01909605612016918	0	-0.07822739033826842	-0.2267332943017184	0	-0.0542098503647086	-0.045671789030128807	0	0.027234407324380427	-0.17026976116746972	0	0.04320698054911887	-0.18660592871493975	0	0.05815418681197926	-0.028503588963630477	6	15	5
A5YKK6	CCR4-NOT transcription complex subunit 1 OS=Homo sapiens GN=CNOT1 PE=1 SV=2	0	-0.0032870180287005724	-0.08137843835720027	0	-0.0014598637491012312	-0.06840617064000121	0	6.195573082994343e-4	-0.08830378832529995	0	-0.017739412150399758	0.06370355928399896	0	-0.0027120929926010007	0.02972409583879987	0	0.03404159643609894	-0.01593680584470114	0	-0.04937903352529993	0.11321325630349932	0	0.10038666755750114	0.07562280829900025	0	0.16154672995859976	0.05711436424519967	0	0.048831428910229846	0.0898163341669811	0	0.09999340480197105	0.2544707820844305	0	0.1429433294556297	0.33799429046112905	0	0.023038874378020324	0.08483957996345026	0	0.1448091844694499	0.04605340189544016	0	0.12013537928759987	0.2658475231920896	0	-0.0648962678049898	0.05298969332674908	0	0.01664910083891158	-0.004907887937950051	0	0.06792931286527981	0.2417686026819208	50	198	46
A6NCE7	Microtubule-associated proteins 1A/1B light chain 3 beta 2 OS=Homo sapiens GN=MAP1LC3B2 PE=2 SV=1	0	0.057861759427820125	-0.08987199937905999	0	-0.048274393665200144	-0.03066221903843047	0	0.027675856904440188	-0.01629138525717	0	-0.03201025674482061	-0.3414071537481904	0	0.04800728726779013	-0.29125206684608074	0	0.02952853956126056	-0.2190563285463698	0	0.003685045924320285	-0.21897176546672004	0	0.07153990837267976	-0.2867406097848004	0	-0.18515024301603944	-0.4235503039933599	0	-0.06528761741123112	-0.13246854920687134	0	-0.03361492105609898	-0.13179158551476977	0	0.07096787120329928	-0.11862565655509982	0	0.07958971554339023	-0.11585057770342999	0	-0.05834681249739049	-0.32166925522389	0	-0.0010598868454003707	-0.4279992915907602	0	0.06816353345727055	-0.12891744382597015	0	0.06142890594749062	-0.11487527308737988	0	0.05400085938658972	-0.21815316965178067	2	11	3
